Wall time,Step,Value
1645929490.181894,110315,1.6540426015853882
1645929545.992341,111236,1.7910528182983398
1645929578.96726,111815,1.9775922298431396
1645929593.9240327,112026,1.9427143335342407
1645929688.1322122,113631,1.9824817180633545
1645929703.119571,113894,2.1171624660491943
1645929809.3186827,115657,2.1541428565979004
1645929884.143682,116921,2.3066601753234863
1645929903.4816456,117210,2.232940912246704
1645929921.4753652,117526,2.2179994583129883
1645930016.2709358,119078,2.192436695098877
1645930031.2524993,119342,2.242487668991089
1645930037.250578,119447,2.2473013401031494
1645930077.3333158,120105,2.1631698608398438
1645930147.7081048,121289,1.7495660781860352
1645930152.2051206,121368,1.6540696620941162
1645930210.8753645,122342,1.8289434909820557
1645930225.8673317,122605,2.0046544075012207
1645930269.7771811,123315,1.8869647979736328
1645930275.7700827,123421,2.084482431411743
1645930278.7665195,123473,2.173496723175049
1645930287.7539523,123631,1.8959485292434692
1645930301.2400067,123868,2.0859341621398926
1645930338.5349503,124473,2.1974151134490967
1645930349.0310848,124657,1.8173352479934692
1645930384.7818222,125236,1.756503939628601
1645930410.2557197,125684,1.9518711566925049
1645930411.755935,125710,1.911149501800537
1645930459.7039251,126500,2.0405421257019043
1645930497.1672623,127105,2.065361261367798
1645930500.159521,127157,2.1859054565429688
1645930504.6496766,127236,2.001857042312622
1645930506.1471658,127263,1.9574470520019531
1645930518.1328084,127473,1.7842974662780762
1645930578.023685,128473,1.763891577720642
1645930597.5062788,128815,1.750258207321167
1645930623.266902,129210,1.756158471107483
1645930651.764824,129710,1.692070722579956
1645930671.3316228,130000,1.6554654836654663
1645930684.8100975,130236,1.629666805267334
1645930734.1714027,131052,1.6008236408233643
1645930750.6324337,131342,1.6031928062438965
1645930837.7876253,132815,1.6718177795410156
1645930869.3309505,133315,1.7413814067840576
1645930888.8130395,133657,1.7932454347610474
1645930902.3088455,133894,1.7736314535140991
1645930905.306969,133947,1.8305177688598633
1645930974.4633586,135052,1.7573421001434326
1645930980.4503515,135157,1.6791815757751465
1645930986.437136,135263,1.7387478351593018
1645931002.9289384,135552,1.9045177698135376
1645931007.4232564,135631,1.8877699375152588
1645931008.9203634,135657,1.8279527425765991
1645931059.4791017,136500,1.973227858543396
1645931078.970164,136842,2.0379490852355957
1645931109.066484,137315,2.107408285140991
1645931119.5502727,137500,2.0203638076782227
1645931139.0252383,137842,2.301050901412964
1645931164.6073523,138236,1.979125738143921
1645931178.0840266,138473,2.239431381225586
1645931182.5844193,138552,2.111276149749756
1645931230.7187774,139342,2.154677152633667
1645931266.7164004,139973,2.150895595550537
1645931274.492696,140052,1.9746806621551514
1645931277.4823432,140105,2.0401952266693115
1645931283.4680383,140210,2.266997814178467
1645931337.2507434,141105,2.2049262523651123
1645931349.2237892,141315,1.835822343826294
1645931383.7085161,141921,1.9630074501037598
1645931401.3570364,142184,2.1105763912200928
1645931467.7042348,143289,2.2934160232543945
1645931481.1761916,143526,2.4302079677581787
1645931488.6758423,143657,2.3587329387664795
1645931559.385387,144842,2.206669330596924
1645931566.880633,144973,2.1522045135498047
1645931587.966546,145289,2.3725366592407227
1645931660.169465,146500,2.2875213623046875
1645931818.5174313,149131,2.1212239265441895
1645931915.7129562,150789,2.2215757369995117
1645931961.801915,151526,2.118781805038452
1645931999.740163,152131,1.9350523948669434
1645932078.862345,153473,1.8585295677185059
1645932132.8707423,154368,2.0317978858947754
1645932152.3506432,154710,2.2435717582702637
1645932261.6555955,156526,2.1413779258728027
1645932273.6533766,156736,2.1594161987304688
1645932285.6386287,156947,2.081618547439575
1645932313.8761656,157394,1.9343369007110596
1645932337.8853211,157815,1.7986087799072266
1645932358.9907343,158131,1.6496490240097046
1645932415.8440385,159078,1.4696612358093262
1645932427.8183854,159289,1.5859366655349731
1645932465.3117514,159947,1.4233777523040771
1645932518.0075095,160815,1.4282691478729248
1645932521.0052269,160868,1.3123643398284912
1645932553.7481935,161394,1.3683041334152222
1645932561.2386675,161526,1.2533460855484009
1645932564.2374043,161578,1.3627322912216187
1645932567.232351,161631,1.3246710300445557
1645932609.5268447,162315,1.2828963994979858
1645932698.3181012,163815,1.266067385673523
1645932728.3923566,164289,1.315976858139038
1645932785.5256343,165236,1.3922796249389648
1645932788.5287292,165289,1.1728267669677734
1645932817.0112896,165789,1.333604097366333
1645932867.7185335,166631,1.251861810684204
1645932870.7149973,166684,1.2542190551757812
1645932909.6863594,167315,1.3990908861160278
1645932911.1836333,167342,1.2147661447525024
1645932918.6690843,167473,1.2323310375213623
1645932926.1646843,167605,1.2653435468673706
1645933043.035912,169552,1.7924784421920776
1645933067.0126655,169973,1.9491565227508545
1645933091.334458,170342,1.8588488101959229
1645933118.2971098,170815,1.7912043333053589
1645933177.0831797,171789,1.9820202589035034
1645933181.5759509,171868,1.8278613090515137
1645933206.9950604,172263,2.106557846069336
1645933214.4790807,172394,2.056077480316162
1645933233.9541078,172736,2.1124207973480225
1645933241.445047,172868,2.0308618545532227
1645933268.1667867,173289,2.1005167961120605
1645933275.6707454,173421,2.010042905807495
1645933283.1625383,173552,1.9891613721847534
1645933289.1536999,173657,2.091237783432007
1645933315.9684803,174078,2.016047716140747
1645933366.9108143,174973,2.126971960067749
1645933405.8645935,175605,2.3766956329345703
1645933478.9313126,176842,2.31545352935791
1645933496.5733962,177105,2.169386386871338
1645933502.5560184,177210,2.247647285461426
1645933526.5284612,177631,2.017881393432617
1645933543.0151,177921,2.1955206394195557
1645933581.7593317,178552,2.3732798099517822
1645933610.118515,179000,2.101327896118164
1645933638.5875204,179500,2.5909605026245117
1645933673.0045445,180052,2.422154426574707
1645933684.9739468,180263,2.543224573135376
1645933698.4743388,180500,2.4627106189727783
1645933722.4611747,180921,2.712679147720337
1645933789.8048756,182000,2.483320474624634
1645933794.3355682,182078,2.8511297702789307
1645933810.795457,182368,2.599714994430542
1645933821.2786918,182552,2.7311534881591797
1645933881.5206916,183552,2.5481412410736084
1645933905.4903235,183973,2.411813259124756
1645933915.7410057,184105,2.557213544845581
1645933918.7319515,184157,2.649097204208374
1645933948.6814682,184684,2.648869276046753
1645933965.1750598,184973,2.674973487854004
1645933990.5623584,185368,2.5425102710723877
1645934005.5396364,185631,2.5710699558258057
1645934105.6460803,187289,2.3500895500183105
1645934110.1364615,187368,2.5370922088623047
1645934119.1406794,187526,2.5992937088012695
1645934179.3190644,188526,2.522542953491211
1645934200.2951555,188894,2.462714672088623
1645934203.2945838,188947,2.4524645805358887
1645934246.6427643,189657,2.352527618408203
1645934276.6745625,190131,2.101099729537964
1645934318.6132045,190868,2.3375930786132812
1645934353.0050886,191421,2.373986005783081
1645934407.1840808,192315,2.4993882179260254
1645934448.8902867,193000,2.2499380111694336
1645934454.8993247,193105,2.2611894607543945
1645934477.3761504,193500,2.302175998687744
1645934498.3612962,193868,2.458847761154175
1645934589.6506221,195368,2.3381175994873047
1645934606.140712,195657,2.3488609790802
1645934607.6360605,195684,2.4436652660369873
1645934652.760105,196421,2.118086814880371
1645934658.7519472,196526,2.0786824226379395
1645934661.7488992,196578,2.2600855827331543
1645934679.7270901,196894,2.0447940826416016
1645934718.3653498,197526,2.014371633529663
1645934736.350219,197842,2.0421595573425293
1645934751.0298104,198052,1.967532753944397
1645934760.0211945,198210,2.1628968715667725
1645934776.5003192,198500,2.1777422428131104
1645934788.5046818,198710,2.318711519241333
1645934791.497307,198763,2.2358956336975098
1645934854.609026,199815,2.1698520183563232
1645934870.8535392,200052,2.126713752746582
1645934873.8449407,200105,1.9998526573181152
1645934878.3314285,200184,1.9376418590545654
1645934928.994966,201000,1.9465668201446533
1645934937.979901,201157,1.9518194198608398
1645934961.9073513,201578,1.9606802463531494
1645935068.2019026,203342,2.5771656036376953
1645935072.6912007,203421,2.4695589542388916
1645935114.6146612,204105,2.5904316902160645
1645935122.0974622,204236,2.407510280609131
1645935174.2359512,205105,2.4516923427581787
1645935175.7316017,205131,2.2906508445739746
1645935214.685641,205815,2.4109835624694824
1645935243.2205045,206263,2.021324634552002
1645935249.2098188,206368,2.1387834548950195
1645935261.2227588,206578,2.0296947956085205
1645935268.715589,206710,1.9677183628082275
1645935270.215353,206736,1.9038360118865967
1645935279.2050428,206894,1.989996314048767
1645935312.2806087,207421,2.0231575965881348
1645935331.7660522,207763,1.9503507614135742
1645935340.7613094,207921,1.9219369888305664
1645935380.9574447,208578,2.161768674850464
1645935385.4584904,208657,1.9358338117599487
1645935476.746336,210157,2.103128433227539
1645935548.6513252,211368,1.9149342775344849
1645935569.636225,211736,1.9078190326690674
1645935581.6200478,211947,1.881685733795166
1645935620.5803092,212578,1.9775810241699219
1645935650.802474,213052,1.8076214790344238
1645935689.7478623,213736,1.987478256225586
1645935725.8411105,214315,1.9443907737731934
1645935754.318194,214815,2.2211575508117676
1645935755.819942,214842,2.0010156631469727
1645935800.8350527,215578,2.1379013061523438
1645935839.5798056,216210,1.9550981521606445
1645935859.0479202,216552,1.8054559230804443
1645935900.8856478,217236,1.8471931219100952
1645935933.8426137,217815,1.8428339958190918
1645935942.8353581,217973,1.9971990585327148
1645935957.6052063,218184,1.9875503778457642
1645935965.0835881,218315,1.9468104839324951
1645936051.7873878,219789,2.4284021854400635
1645936071.5183742,220078,2.0860846042633057
1645936092.4401834,220447,3.222222328186035
1645936122.3786373,220973,3.641069173812866
1645936146.0085776,221342,3.9644579887390137
1645936153.5061488,221473,4.235918998718262
1645936217.8794463,222552,10.904727935791016
1645936271.5173306,223447,19.31537628173828
1645936290.994476,223789,11.220396995544434
1645936319.503673,224236,12.159259796142578
1645936332.9820457,224473,13.704238891601562
1645936359.9306023,224947,21.513240814208984
1645936371.6569273,225105,20.86089515686035
1645936385.12622,225342,21.699520111083984
1645936470.6252959,226789,21.796348571777344
1645936473.622865,226842,23.727863311767578
1645936487.038144,227026,22.69881248474121
1645936534.9134145,227868,22.806507110595703
1645936540.8992832,227973,24.20530891418457
1645936589.8954754,228789,23.357135772705078
1645936598.8850017,228947,22.993457794189453
1645936629.0615084,229421,22.942508697509766
1645936638.0356598,229578,24.25404167175293
1645936682.639975,230315,24.950637817382812
1645936685.6301672,230368,24.78769302368164
1645936718.5847778,230947,23.278379440307617
1645936724.4725773,231000,22.66382598876953
1645936739.441421,231263,24.270484924316406
1645936755.9037452,231552,24.055843353271484
1645936795.0590768,232184,23.374305725097656
1645936810.0136006,232447,23.00909423828125
1645936861.0335834,233289,23.254697799682617
1645936868.5120037,233421,23.322771072387695
1645936878.9995492,233605,22.711015701293945
1645936895.4658556,233894,24.16567611694336
1645936907.1329224,234052,23.444095611572266
1645936941.5460064,234657,23.183364868164062
1645936947.54652,234763,24.181324005126953
1645937048.8974247,236447,24.508569717407227
1645937056.3817158,236578,23.841089248657227
1645937083.0862145,237000,23.024885177612305
1645937123.517489,237710,23.634939193725586
1645937150.6558368,238131,23.84019660949707
1645937164.1109335,238368,24.2031307220459
1645937182.0788176,238684,24.077632904052734
1645937255.138886,239921,24.00041961669922
1645937263.9673336,240026,23.737937927246094
1645937310.3456779,240842,23.341148376464844
1645937369.9381027,241842,23.88331413269043
1645937392.6994793,242184,24.277528762817383
1645937406.1671681,242421,23.775503158569336
1645937421.140707,242684,24.533935546875
1645937427.1260786,242789,22.982315063476562
1645937468.8366554,243473,23.230087280273438
1645937529.783169,244500,24.813674926757812
1645937547.7475355,244815,22.91699981689453
1645937550.7455478,244868,23.987350463867188
1645937564.3693655,245052,23.234512329101562
1645937586.8134842,245447,23.318138122558594
1645937600.2909105,245684,22.962799072265625
1645937613.7583113,245921,23.981895446777344
1645937637.2643516,246289,24.136011123657227
1645937646.2579427,246447,24.344738006591797
1645937656.7411401,246631,24.087446212768555
1645937664.2215717,246763,24.117624282836914
1645937682.9237456,247026,22.656658172607422
1645937766.937327,248447,22.85390281677246
1645937769.9371328,248500,22.65017318725586
1645937789.3991187,248842,23.494667053222656
1645937816.3890674,249263,24.604366302490234
1645937840.334371,249684,23.471105575561523
1645937843.3289406,249736,23.81772804260254
1645937922.5431397,251000,23.861862182617188
1645937935.992395,251236,23.30229949951172
1645937949.445414,251473,22.946908950805664
1645937964.4359193,251736,23.974258422851562
1645938007.7242625,252447,23.553739547729492
1645938019.7131786,252657,24.014751434326172
1645938028.692065,252815,22.780120849609375
1645938130.0268385,254500,24.417951583862305
1645938131.5238214,254526,24.060543060302734
1645938136.0134847,254605,25.570213317871094
1645938164.4932458,255052,24.739112854003906
1645938182.4339752,255368,22.713287353515625
1645938194.4088213,255578,22.495601654052734
1645938233.501044,256210,23.282154083251953
1645938258.9471915,256657,22.844757080078125
1645938260.443695,256684,23.095340728759766
1645938290.6985893,257157,22.56698226928711
1645938314.6363518,257578,23.495010375976562
1645938354.855321,258236,23.175251007080078
1645938371.3331394,258526,23.777339935302734
1645938390.8105748,258868,24.840656280517578
1645938413.2794514,259210,23.309871673583984
1645938438.7034838,259657,23.81800651550293
1645938481.8889248,260368,23.099384307861328
1645938496.8649788,260631,22.762624740600586
1645938514.8420444,260947,25.3720760345459
1645938516.339395,260973,24.415420532226562
1645938565.8829377,261789,23.19141960144043
1645938567.383058,261815,23.905040740966797
1645938568.8796594,261842,23.23542022705078
1645938587.0738244,262105,24.588003158569336
1645938606.491477,262447,23.18547821044922
1645938615.4972887,262605,23.993377685546875
1645938627.4782012,262815,23.078481674194336
1645938636.4620767,262973,22.948307037353516
1645938747.9539294,264815,23.519208908081055
1645938791.6364985,265526,23.35556411743164
1645938840.9005797,266342,24.983116149902344
1645938848.3839214,266473,23.430091857910156
1645938866.3791378,266789,25.268932342529297
1645938951.5126553,268184,23.46698570251465
1645938976.9686675,268631,23.84671401977539
1645938987.4482036,268815,23.63377571105957
1645939074.2304034,270236,23.384021759033203
1645939090.7109919,270526,23.753469467163086
1645939189.1032083,272157,23.993125915527344
1645939193.5894506,272236,23.93395233154297
1645939195.0853255,272263,23.897462844848633
1645939271.2708204,273552,23.74910545349121
1645939348.979309,274868,23.32738494873047
1645939360.6051064,275026,23.623062133789062
1645939362.1003954,275052,23.593502044677734
1645939371.0736134,275210,22.88766098022461
1645939438.3545816,276342,22.902759552001953
1645939463.806819,276789,22.360755920410156
1645939515.8594058,277657,23.085887908935547
1645939530.831055,277921,24.307079315185547
1645939551.7637036,278236,24.40701675415039
1645939586.2062337,278842,23.410018920898438
1645939616.5076072,279315,24.40190887451172
1645939644.9501314,279815,25.791534423828125
1645939662.7504213,280078,23.857379913330078
1645939665.7416432,280131,23.941247940063477
1645939761.7330925,281763,23.843902587890625
1645939779.9900656,282026,24.334957122802734
1645939790.4755096,282210,23.373395919799805
1645939797.9547505,282342,23.96251106262207
1645939821.9139023,282763,23.994876861572266
1645939832.4042788,282947,22.679218292236328
1645939855.1279936,283289,22.786148071289062
1645939864.1059318,283447,23.598360061645508
1645939976.1498234,285315,23.980859756469727
1645940061.3768952,286763,22.682167053222656
1645940067.3697524,286868,24.167394638061523
1645940185.759775,288842,24.99195098876953
1645940260.5742917,290052,23.876018524169922
1645940262.066453,290078,22.431591033935547
1645940269.5423107,290210,23.94229507446289
1645940281.5126524,290421,22.44002914428711
1645940308.4606178,290894,22.857868194580078
1645940371.0086389,291947,22.96827507019043
1645940410.0987093,292578,23.481796264648438
1645940419.0871108,292736,23.322357177734375
1645940420.5853302,292763,23.17620849609375
1645940432.5576286,292973,23.464900970458984
1645940474.3145714,293657,24.312923431396484
1645940490.7943923,293947,23.235082626342773
1645940550.698739,294947,23.493865966796875
1645940560.4267504,295052,23.956405639648438
1645940569.3884523,295210,22.877256393432617
1645940579.86243,295394,24.10956573486328
1645940581.3569655,295421,24.640079498291016
1645940599.3202538,295736,23.879840850830078
1645940629.4308627,296210,24.983997344970703
1645940691.025581,297236,23.555084228515625
1645940746.7413578,298157,24.201515197753906
1645940748.2368686,298184,24.71727752685547
1645940760.1812794,298394,23.65186882019043
1645940800.5336092,299052,23.04361343383789
1645940845.4613636,299842,22.899667739868164
1645940863.3431869,300105,24.55221176147461
1645940870.82298,300236,22.195411682128906
1645940926.3632195,301131,23.437847137451172
1645940933.8343704,301263,23.771400451660156
1645940936.8237276,301315,23.71707534790039
1645940953.3038769,301605,23.466140747070312
1645940956.298606,301657,23.877946853637695
1645941056.8364518,303315,23.51464080810547
1645941125.45709,304473,22.85272216796875
1645941137.4369152,304684,23.0645751953125
1645941189.620345,305552,22.511974334716797
1645941323.2379756,307789,22.772998809814453
1645941351.6397061,308236,23.395509719848633
1645941386.0878222,308842,23.97943687438965
1645941410.197498,309210,23.51187515258789
1645941419.171018,309368,23.73897933959961
1645941432.6526296,309605,23.751243591308594
1645941467.2257822,310157,24.178314208984375
1645941513.6187508,310973,25.264734268188477
1645941519.7886753,311026,23.883956909179688
1645941525.7667916,311131,23.630916595458984
1645941545.2315342,311473,22.135726928710938
1645941557.2172053,311684,22.636337280273438
1645941561.7051318,311763,23.656497955322266
1645941567.6952507,311868,23.113887786865234
1645941594.3568742,312289,23.56125259399414
1645941607.8158624,312526,22.773588180541992
1645941616.7956343,312684,23.313663482666016
1645941675.3263574,313657,23.116012573242188
1645941711.299559,314236,22.449153900146484
1645941732.2525785,314605,22.659427642822266
1645941757.7533102,315000,23.967636108398438
1645941760.7530375,315052,24.12792205810547
1645941768.2262576,315184,23.306304931640625
1645941795.144411,315657,22.61678695678711
1645941823.87658,316105,23.094036102294922
1645941846.3092847,316500,23.93961524963379
1645941894.4011986,317289,22.370986938476562
1645941903.3742359,317447,24.279346466064453
1645941910.8627763,317578,25.063438415527344
1645941922.8411236,317789,23.74571990966797
1645942016.6295476,319342,23.343246459960938
1645942079.1457922,320394,23.41497230529785
1645942085.1365867,320500,23.189411163330078
1645942134.2545428,321315,24.578044891357422
1645942171.6478307,321973,24.186702728271484
1645942178.905004,322052,22.910249710083008
1645942190.8670917,322263,23.047164916992188
1645942214.8241982,322684,23.33673667907715
1645942228.2951522,322921,23.712322235107422
1645942277.4833224,323736,23.342565536499023
1645942280.4737813,323789,23.285648345947266
1645942286.4690282,323894,24.033618927001953
1645942301.5915508,324105,22.928443908691406
1645942345.007696,324868,24.276546478271484
1645942361.523806,325105,23.33715057373047
1645942368.97218,325236,23.508874893188477
1645942379.4407828,325421,23.025728225708008
1645942385.4274457,325526,22.20913314819336
1645942424.0198913,326157,24.337860107421875
